zone	rep	sp	biom
Ser	7	Gumb	0,72
Ser	7	Gumb	0,72
Ser	7	Gumb	0,73
Ser	7	Gumb	0,73
Ser	7	Gumb	0,75
Ser	7	Gumb	0,76
Ser	7	Gumb	0,77
Ser	7	Gumb	0,85
Ser	7	Gumb	0,925
Ser	7	Lralis	1,52
Ser	7	Lrea	2,21
Ser	7	Lrea	2,21
Ser	7	Lrea	2,69
Ser	7	Lrea	2,74
Ser	7	Lrea	2,76
Ser	7	Lrea	2,8
Ser	7	Lrea	2,83
Ser	7	Lrea	2,86
Ser	7	Lrea	2,9
Ser	7	Lrea	3,27
Ser	7	Lrea	3,43
Ser	7	Lrea	3,44
Ser	7	Lrea	3,5
Ser	7	Lrea	3,57
Ser	7	Nlap	6,88
Ser	7	Patsp	0,07
Ser	7	Patsp	0,24
Ser	7	Patsp	0,27
Ser	7	Patsp	0,31
Ser	7	Patsp	2,83
Ser	7	Patsp	4,33
Ser	7	Patsp	7,81
Ser	7	Patsp	7,88
Ser	7	Patsp	9,83
Ser	7	Patsp	10,4
Ser	7	Patsp	13,06
Ser	7	Patsp	14,57
Ser	7	Patsp	29
Ser	8	Gumb	0,2
Ser	8	Gumb	0,36
Ser	8	Gumb	0,49
Ser	8	Gumb	0,53
Ser	8	Gumb	0,56
Ser	8	Gumb	0,56
Ser	8	Gumb	0,57
Ser	8	Gumb	0,57
Ser	8	Gumb	0,59
Ser	8	Gumb	0,61
Ser	8	Gumb	0,61
Ser	8	Gumb	0,61
Ser	8	Gumb	0,62
Ser	8	Gumb	0,63
Ser	8	Gumb	0,63
Ser	8	Gumb	0,65
Ser	8	Gumb	0,65
Ser	8	Gumb	0,66
Ser	8	Gumb	0,66
Ser	8	Gumb	0,69
Ser	8	Gumb	0,7
Ser	8	Gumb	0,7
Ser	8	Gumb	0,72
Ser	8	Gumb	0,72
Ser	8	Gumb	0,73
Ser	8	Gumb	0,73
Ser	8	Gumb	0,74
Ser	8	Gumb	0,85
Ser	8	Gumb	1
Ser	8	Lrea	5,44
Ser	8	Patsp	0,17
Ser	8	Patsp	5,44
Ser	8	Patsp	5,63
Ser	8	Patsp	5,66
Ser	8	Patsp	15
Ser	9	Gumb	0,14
Ser	9	Gumb	0,16
Ser	9	Gumb	0,24
Ser	9	Gumb	0,26
Ser	9	Gumb	0,29
Ser	9	Gumb	0,3
Ser	9	Gumb	0,3
Ser	9	Gumb	0,35
Ser	9	Gumb	0,35
Ser	9	Gumb	0,41
Ser	9	Gumb	0,42
Ser	9	Gumb	0,47
Ser	9	Gumb	0,48
Ser	9	Gumb	0,48
Ser	9	Gumb	0,5
Ser	9	Gumb	0,52
Ser	9	Gumb	0,53
Ser	9	Gumb	0,54
Ser	9	Gumb	0,54
Ser	9	Gumb	0,54
Ser	9	Gumb	0,55
Ser	9	Gumb	0,55
Ser	9	Gumb	0,56
Ser	9	Gumb	0,58
Ser	9	Gumb	0,58
Ser	9	Gumb	0,58
Ser	9	Gumb	0,58
Ser	9	Gumb	0,59
Ser	9	Gumb	0,59
Ser	9	Gumb	0,6
Ser	9	Gumb	0,61
Ser	9	Gumb	0,63
Ser	9	Gumb	0,63
Ser	9	Gumb	0,64
Ser	9	Gumb	0,65
Ser	9	Gumb	0,65
Ser	9	Gumb	0,65
Ser	9	Gumb	0,65
Ser	9	Gumb	0,66
Ser	9	Gumb	0,67
Ser	9	Gumb	0,68
Ser	9	Gumb	0,7
Ser	9	Gumb	0,71
Ser	9	Gumb	0,71
Ser	9	Gumb	0,72
Ser	9	Gumb	0,73
Ser	9	Gumb	0,75
Ser	9	Gumb	0,76
Ser	9	Gumb	0,77
Ser	9	Gumb	0,9
Ser	9	Gumb	1,05
Ser	9	Lralis	0,29
Ser	9	Lralis	0,37
Ser	9	Lralis	0,5
Ser	9	Lralis	0,5
Ser	9	Lralis	0,56
Ser	9	Lralis	0,64
Ser	9	Lrea	0,12
Ser	9	Lrea	2,29
Ser	9	Lrea	2,35
Ser	9	Lrea	2,56
Ser	9	Lrea	2,67
Ser	9	Lrea	2,68
Ser	9	Lrea	2,78
Ser	9	Lrea	2,82
Ser	9	Lrea	2,84
Ser	9	Lrea	2,87
Ser	9	Lrea	2,89
Ser	9	Lrea	2,9
Ser	9	Lrea	2,9
Ser	9	Lrea	2,91
Ser	9	Lrea	2,92
Ser	9	Lrea	2,94
Ser	9	Lrea	2,94
Ser	9	Lrea	2,98
Ser	9	Lrea	3,01
Ser	9	Lrea	3,01
Ser	9	Lrea	3,02
Ser	9	Lrea	3,07
Ser	9	Lrea	3,08
Ser	9	Lrea	3,09
Ser	9	Lrea	3,1
Ser	9	Lrea	3,1
Ser	9	Lrea	3,12
Ser	9	Lrea	3,13
Ser	9	Lrea	3,21
Ser	9	Lrea	3,21
Ser	9	Lrea	3,25
Ser	9	Lrea	3,27
Ser	9	Lrea	3,28
Ser	9	Lrea	3,28
Ser	9	Lrea	3,29
Ser	9	Lrea	3,3
Ser	9	Lrea	3,33
Ser	9	Lrea	3,34
Ser	9	Lrea	3,35
Ser	9	Lrea	3,36
Ser	9	Lrea	3,39
Ser	9	Lrea	3,42
Ser	9	Lrea	3,44
Ser	9	Lrea	3,44
Ser	9	Lrea	3,51
Ser	9	Lrea	3,54
Ser	9	Lrea	3,55
Ser	9	Lrea	3,62
Ser	9	Lrea	3,63
Ser	9	Lrea	3,66
Ser	9	Lrea	3,67
Ser	9	Lrea	3,72
Ser	9	Lrea	3,81
Ser	9	Lrea	3,86
Ser	9	Lrea	3,91
Ser	9	Lrea	3,94
Ser	9	Lrea	3,97
Ser	9	Lrea	3,98
Ser	9	Lrea	4
Ser	9	Lrea	4,04
Ser	9	Lrea	4,23
Ser	9	Lrea	4,32
Ser	9	Lrea	4,36
Ser	9	Lrea	4,45
Ser	9	Lrea	4,62
Ser	9	Lrea	4,99
Ser	9	Patsp	1,09
Ser	9	Patsp	1,5
Ser	9	Patsp	2,04
Ser	9	Patsp	3,14
Ser	9	Patsp	4,02
Ser	10	Gumb	0,11
Ser	10	Gumb	0,15
Ser	10	Gumb	0,2
Ser	10	Gumb	0,25
Ser	10	Gumb	0,31
Ser	10	Gumb	0,32
Ser	10	Gumb	0,35
Ser	10	Gumb	0,37
Ser	10	Gumb	0,43
Ser	10	Gumb	0,43
Ser	10	Gumb	0,46
Ser	10	Gumb	0,46
Ser	10	Gumb	0,47
Ser	10	Gumb	0,47
Ser	10	Gumb	0,48
Ser	10	Gumb	0,48
Ser	10	Gumb	0,48
Ser	10	Gumb	0,48
Ser	10	Gumb	0,5
Ser	10	Gumb	0,51
Ser	10	Gumb	0,51
Ser	10	Gumb	0,51
Ser	10	Gumb	0,51
Ser	10	Gumb	0,52
Ser	10	Gumb	0,52
Ser	10	Gumb	0,52
Ser	10	Gumb	0,52
Ser	10	Gumb	0,53
Ser	10	Gumb	0,53
Ser	10	Gumb	0,54
Ser	10	Gumb	0,54
Ser	10	Gumb	0,55
Ser	10	Gumb	0,55
Ser	10	Gumb	0,55
Ser	10	Gumb	0,56
Ser	10	Gumb	0,56
Ser	10	Gumb	0,56
Ser	10	Gumb	0,57
Ser	10	Gumb	0,57
Ser	10	Gumb	0,58
Ser	10	Gumb	0,59
Ser	10	Gumb	0,6
Ser	10	Gumb	0,6
Ser	10	Gumb	0,6
Ser	10	Gumb	0,61
Ser	10	Gumb	0,63
Ser	10	Gumb	0,63
Ser	10	Gumb	0,64
Ser	10	Gumb	0,64
Ser	10	Gumb	0,64
Ser	10	Gumb	0,66
Ser	10	Gumb	0,68
Ser	10	Gumb	0,7
Ser	10	Gumb	0,7
Ser	10	Gumb	0,73
Ser	10	Gumb	0,74
Ser	10	Gumb	0,81
Ser	10	Gumb	0,83
Ser	10	Gumb	0,85
Ser	10	Gumb	0,85
Ser	10	Gumb	0,87
Ser	10	Gumb	0,87
Ser	10	Gumb	0,89
Ser	10	Gumb	1,03
Ser	10	Lralis	0,57
Ser	10	Lrea	2,6
Ser	10	Lrea	2,78
Ser	10	Lrea	2,79
Ser	10	Lrea	2,83
Ser	10	Lrea	2,86
Ser	10	Lrea	2,89
Ser	10	Lrea	2,89
Ser	10	Lrea	2,95
Ser	10	Lrea	2,97
Ser	10	Lrea	2,98
Ser	10	Lrea	3,04
Ser	10	Lrea	3,08
Ser	10	Lrea	3,08
Ser	10	Lrea	3,12
Ser	10	Lrea	3,13
Ser	10	Lrea	3,14
Ser	10	Lrea	3,25
Ser	10	Lrea	3,33
Ser	10	Lrea	3,35
Ser	10	Lrea	3,38
Ser	10	Lrea	3,47
Ser	10	Lrea	3,49
Ser	10	Lrea	3,52
Ser	10	Lrea	3,65
Ser	10	Lrea	3,69
Ser	10	Lrea	3,72
Ser	10	Lrea	3,72
Ser	10	Lrea	3,78
Ser	10	Lrea	3,79
Ser	10	Lrea	3,83
Ser	10	Lrea	3,98
Ser	10	Lrea	4,18
Ser	10	Lrea	4,32
Ser	10	Lrea	4,39
Ser	10	Lrea	5,88
Ser	10	Patsp	10,51
Ser	11	Gcin	0,63
Ser	11	Gumb	0,13
Ser	11	Gumb	0,14
Ser	11	Gumb	0,22
Ser	11	Gumb	0,27
Ser	11	Gumb	0,34
Ser	11	Gumb	0,41
Ser	11	Gumb	0,43
Ser	11	Gumb	0,43
Ser	11	Gumb	0,46
Ser	11	Gumb	0,51
Ser	11	Gumb	0,55
Ser	11	Gumb	0,58
Ser	11	Gumb	0,59
Ser	11	Gumb	0,59
Ser	11	Gumb	0,61
Ser	11	Gumb	0,62
Ser	11	Gumb	0,63
Ser	11	Gumb	0,64
Ser	11	Gumb	0,66
Ser	11	Gumb	0,67
Ser	11	Gumb	0,68
Ser	11	Gumb	0,68
Ser	11	Gumb	0,69
Ser	11	Gumb	0,69
Ser	11	Gumb	0,7
Ser	11	Gumb	0,72
Ser	11	Gumb	0,73
Ser	11	Gumb	0,81
Ser	11	Lrea	1,45
Ser	11	Lrea	2,51
Ser	11	Lrea	2,95
Ser	11	Lrea	3,04
Ser	11	Lrea	3,11
Ser	11	Lrea	3,12
Ser	11	Lrea	3,21
Ser	11	Lrea	3,24
Ser	11	Lrea	3,25
Ser	11	Lrea	3,57
Ser	11	Lrea	3,57
Ser	11	Patsp	3,61
Ser	11	Patsp	6,52
Ser	11	Patsp	9,37
Ser	11	Patsp	12,63
Ser	11	Patsp	14,22
Ser	11	Patsp	22,38
Ser	11	Patsp	23,66
Ser	11	Patsp	27,63
Ser	12	Lrea	0,13
Ser	12	Lrea	0,13
Ser	12	Lrea	0,14
Ser	12	Lrea	0,19
Ser	12	Lrea	0,2
Ser	12	Lrea	0,21
Ser	12	Lrea	0,22
Ser	12	Lrea	0,24
Ser	12	Lrea	0,25
Ser	12	Lrea	0,26
Ser	12	Lrea	0,27
Ser	12	Lrea	0,29
Ser	12	Lrea	0,33
Ser	12	Lrea	0,34
Ser	12	Lrea	0,34
Ser	12	Lrea	0,35
Ser	12	Lrea	0,35
Ser	12	Lrea	0,35
Ser	12	Lrea	0,36
Ser	12	Lrea	0,36
Ser	12	Lrea	0,37
Ser	12	Lrea	0,38
Ser	12	Lrea	0,38
Ser	12	Lrea	0,39
Ser	12	Lrea	0,39
Ser	12	Lrea	0,39
Ser	12	Lrea	0,43
Ser	12	Lrea	0,44
Ser	12	Lrea	0,45
Ser	12	Lrea	0,45
Ser	12	Lrea	0,46
Ser	12	Lrea	0,47
Ser	12	Lrea	0,47
Ser	12	Lrea	0,47
Ser	12	Lrea	0,48
Ser	12	Lrea	0,49
Ser	12	Lrea	0,5
Ser	12	Lrea	0,5
Ser	12	Lrea	0,5
Ser	12	Lrea	0,51
Ser	12	Lrea	0,51
Ser	12	Lrea	0,52
Ser	12	Lrea	0,52
Ser	12	Lrea	0,52
Ser	12	Lrea	0,52
Ser	12	Lrea	0,53
Ser	12	Lrea	0,53
Ser	12	Lrea	0,54
Ser	12	Lrea	0,54
Ser	12	Lrea	0,54
Ser	12	Lrea	0,54
Ser	12	Lrea	0,55
Ser	12	Lrea	0,55
Ser	12	Lrea	0,55
Ser	12	Lrea	0,56
Ser	12	Lrea	0,56
Ser	12	Lrea	0,57
Ser	12	Lrea	0,57
Ser	12	Lrea	0,58
Ser	12	Lrea	0,58
Ser	12	Lrea	0,59
Ser	12	Lrea	0,59
Ser	12	Lrea	0,59
Ser	12	Lrea	0,6
Ser	12	Lrea	0,6
Ser	12	Lrea	0,6
Ser	12	Lrea	0,61
Ser	12	Lrea	0,61
Ser	12	Lrea	0,61
Ser	12	Lrea	0,62
Ser	12	Lrea	0,62
Ser	12	Lrea	0,63
Ser	12	Lrea	0,65
Ser	12	Lrea	0,66
Ser	12	Lrea	0,67
Ser	12	Lrea	0,69
Ser	12	Lrea	0,7
Ser	12	Lrea	0,71
Ser	12	Lrea	0,73
Ser	12	Lrea	0,79
Ser	12	Lrea	0,85
Ser	12	Lrea	0,87
Ser	12	Lrea	0,89
Ser	12	Lrea	0,9
Ser	12	Lrea	2,15
Ser	12	Lrea	2,42
Ser	12	Lrea	2,83
Ser	12	Lrea	2,91
Ser	12	Lrea	2,93
Ser	12	Lrea	3,01
Ser	12	Lrea	3,11
Ser	12	Lrea	3,3
Ser	12	Lrea	3,35
Ser	12	Lrea	3,51
Ser	12	Lrea	3,52
Ser	12	Lrea	3,55
Ser	12	Lrea	3,62
Ser	12	Lrea	3,86
Ser	12	Nlap	1,19
Ser	12	Nlap	1,52
Ser	12	Nlap	1,69
Ser	12	Nlap	1,72
Ser	12	Nlap	1,98
Ser	12	Nlap	1,98
Ser	12	Nlap	2,27
Ser	12	Nlap	2,27
Ser	12	Nlap	2,28
Ser	12	Nlap	2,36
Ser	12	Nlap	2,47
Ser	12	Nlap	2,51
Ser	12	Nlap	2,52
Ser	12	Nlap	2,56
Ser	12	Nlap	2,59
Ser	12	Nlap	2,68
Ser	12	Nlap	2,69
Ser	12	Nlap	2,7
Ser	12	Nlap	2,75
Ser	12	Nlap	2,8
Ser	12	Nlap	2,81
Ser	12	Nlap	2,86
Ser	12	Nlap	2,87
Ser	12	Nlap	2,91
Ser	12	Nlap	2,93
Ser	12	Nlap	3
Ser	12	Nlap	3,05
Ser	12	Nlap	3,16
Ser	12	Nlap	3,26
Ser	12	Nlap	3,3
Ser	12	Nlap	3,33
Ser	12	Nlap	3,33
Ser	12	Nlap	3,41
Ser	12	Nlap	3,44
Ser	12	Nlap	3,64
Ser	12	Nlap	3,66
Ser	12	Nlap	3,69
Ser	12	Nlap	3,79
Ser	12	Nlap	3,9
Ser	12	Nlap	3,94
Ser	12	Nlap	3,97
Ser	12	Nlap	4,02
Ser	12	Nlap	5,07
Ser	12	Patsp	0,09
Ser	12	Patsp	0,1
Ser	12	Patsp	0,35
Ser	12	Patsp	0,35
Ser	12	Patsp	0,94
Ser	12	Patsp	1,01
Ser	12	Patsp	1,03
Ser	12	Patsp	1,43
Ser	12	Patsp	1,55
Ser	12	Patsp	1,68
Ser	12	Patsp	1,97
Ser	12	Patsp	2,04
Ser	12	Patsp	3,65
Ser	12	Patsp	3,74
Ser	12	Patsp	4,3
Ser	13	Gumb	0,14
Ser	13	Gumb	0,21
Ser	13	Gumb	0,23
Ser	13	Gumb	0,28
Ser	13	Gumb	0,29
Ser	13	Gumb	0,3
Ser	13	Gumb	0,3
Ser	13	Gumb	0,3
Ser	13	Gumb	0,31
Ser	13	Gumb	0,32
Ser	13	Gumb	0,32
Ser	13	Gumb	0,34
Ser	13	Gumb	0,4
Ser	13	Gumb	0,4
Ser	13	Gumb	0,42
Ser	13	Gumb	0,44
Ser	13	Gumb	0,45
Ser	13	Gumb	0,48
Ser	13	Gumb	0,48
Ser	13	Gumb	0,48
Ser	13	Gumb	0,5
Ser	13	Gumb	0,5
Ser	13	Gumb	0,51
Ser	13	Gumb	0,52
Ser	13	Gumb	0,53
Ser	13	Gumb	0,53
Ser	13	Gumb	0,53
Ser	13	Gumb	0,55
Ser	13	Gumb	0,57
Ser	13	Gumb	0,57
Ser	13	Gumb	0,6
Ser	13	Gumb	0,61
Ser	13	Gumb	0,61
Ser	13	Gumb	0,62
Ser	13	Gumb	0,63
Ser	13	Gumb	0,63
Ser	13	Gumb	0,64
Ser	13	Gumb	0,65
Ser	13	Gumb	0,66
Ser	13	Gumb	0,66
Ser	13	Gumb	0,67
Ser	13	Gumb	0,67
Ser	13	Gumb	0,68
Ser	13	Gumb	0,68
Ser	13	Gumb	0,68
Ser	13	Gumb	0,69
Ser	13	Gumb	0,69
Ser	13	Gumb	0,7
Ser	13	Gumb	0,7
Ser	13	Gumb	0,71
Ser	13	Gumb	0,71
Ser	13	Gumb	0,72
Ser	13	Gumb	0,75
Ser	13	Gumb	0,76
Ser	13	Gumb	0,76
Ser	13	Gumb	0,77
Ser	13	Gumb	0,77
Ser	13	Gumb	0,87
Ser	13	Gumb	0,95
Ser	13	Gumb	1,16
Ser	13	Gumb	1,67
Ser	13	Gumb	1,69
Ser	13	Gumb	2,24
Ser	13	Gumb	2,32
Ser	13	Gumb	2,47
Ser	13	Gumb	2,52
Ser	13	Gumb	3,41
Ser	13	Gumb	3,66
Ser	13	Gumb	5,65
Ser	13	Gumb	5,93
Ser	13	Lrea	0,01
Ser	13	Nlap	2,56
Ser	13	Nlap	3,24
Ser	13	Nlap	3,28
Ser	13	Nlap	3,48
Ser	13	Nlap	4,2
Ser	13	Nlap	4,6
Ser	14	Gumb	0,15
Ser	14	Gumb	0,32
Ser	14	Gumb	0,43
Ser	14	Gumb	0,47
Ser	14	Gumb	0,5
Ser	14	Gumb	0,52
Ser	14	Gumb	0,52
Ser	14	Gumb	0,52
Ser	14	Gumb	0,53
Ser	14	Gumb	0,53
Ser	14	Gumb	0,54
Ser	14	Gumb	0,56
Ser	14	Gumb	0,56
Ser	14	Gumb	0,56
Ser	14	Gumb	0,56
Ser	14	Gumb	0,56
Ser	14	Gumb	0,57
Ser	14	Gumb	0,6
Ser	14	Gumb	0,61
Ser	14	Gumb	0,62
Ser	14	Gumb	0,62
Ser	14	Gumb	0,63
Ser	14	Gumb	0,63
Ser	14	Gumb	0,63
Ser	14	Gumb	0,63
Ser	14	Gumb	0,63
Ser	14	Gumb	0,64
Ser	14	Gumb	0,64
Ser	14	Gumb	0,66
Ser	14	Gumb	0,68
Ser	14	Gumb	0,69
Ser	14	Gumb	0,69
Ser	14	Gumb	0,7
Ser	14	Gumb	0,7
Ser	14	Gumb	0,72
Ser	14	Gumb	0,72
Ser	14	Gumb	0,73
Ser	14	Gumb	0,73
Ser	14	Gumb	0,74
Ser	14	Gumb	0,76
Ser	14	Gumb	0,76
Ser	14	Gumb	0,77
Ser	14	Gumb	0,78
Ser	14	Gumb	0,79
Ser	14	Gumb	0,79
Ser	14	Gumb	0,8
Ser	14	Gumb	0,81
Ser	14	Gumb	0,89
Ser	14	Gumb	0,91
Ser	14	Gumb	0,96
Ser	14	Gumb	1,13
Ser	14	Gumb	1,86
Ser	14	Lralis	0,07
Ser	14	Lrea	0,82
Ser	14	Lrea	2,77
Ser	14	Lrea	3,09
Ser	14	Lrea	3,16
Ser	14	Lrea	3,26
Ser	14	Lrea	3,26
Ser	14	Lrea	3,41
Ser	14	Lrea	3,89
Ser	14	Nlap	1,88
Ser	14	Nlap	3,77
Ser	14	Nlap	3,78
Ser	14	Nlap	5,17
Ser	14	Nlap	5,8
Ser	14	Nlap	6,14
Ser	14	Patsp	0,07
Ser	14	Patsp	0,25
Ser	14	Patsp	0,37
Ser	14	Patsp	0,47
Ser	14	Patsp	0,82
Ser	14	Patsp	2,46
Ser	14	Patsp	4,46
Ser	14	Patsp	5
Ser	14	Patsp	6,34
Ser	14	Patsp	12,63
Ser	14	Patsp	12,91
Ser	14	Patsp	16,76
Ser	14	Patsp	17,02
Ser	14	Patsp	22,63
Ser	14	Patsp	23,46
Ser	121	Gumb	0,1
Ser	121	Gumb	0,12
Ser	121	Gumb	0,15
Ser	121	Gumb	0,19
Ser	121	Gumb	0,2
Ser	121	Gumb	0,21
Ser	121	Gumb	0,24
Ser	121	Gumb	0,25
Ser	121	Gumb	0,29
Ser	121	Gumb	0,3
Ser	121	Gumb	0,31
Ser	121	Gumb	0,34
Ser	121	Gumb	0,34
Ser	121	Gumb	0,36
Ser	121	Gumb	0,36
Ser	121	Gumb	0,36
Ser	121	Gumb	0,36
Ser	121	Gumb	0,37
Ser	121	Gumb	0,38
Ser	121	Gumb	0,38
Ser	121	Gumb	0,38
Ser	121	Gumb	0,39
Ser	121	Gumb	0,39
Ser	121	Gumb	0,4
Ser	121	Gumb	0,42
Ser	121	Gumb	0,44
Ser	121	Gumb	0,45
Ser	121	Gumb	0,46
Ser	121	Gumb	0,47
Ser	121	Gumb	0,47
Ser	121	Gumb	0,48
Ser	121	Gumb	0,48
Ser	121	Gumb	0,5
Ser	121	Gumb	0,5
Ser	121	Gumb	0,5
Ser	121	Gumb	0,51
Ser	121	Gumb	0,51
Ser	121	Gumb	0,51
Ser	121	Gumb	0,52
Ser	121	Gumb	0,52
Ser	121	Gumb	0,52
Ser	121	Gumb	0,53
Ser	121	Gumb	0,53
Ser	121	Gumb	0,53
Ser	121	Gumb	0,53
Ser	121	Gumb	0,54
Ser	121	Gumb	0,54
Ser	121	Gumb	0,55
Ser	121	Gumb	0,56
Ser	121	Gumb	0,56
Ser	121	Gumb	0,56
Ser	121	Gumb	0,56
Ser	121	Gumb	0,57
Ser	121	Gumb	0,57
Ser	121	Gumb	0,58
Ser	121	Gumb	0,58
Ser	121	Gumb	0,59
Ser	121	Gumb	0,59
Ser	121	Gumb	0,59
Ser	121	Gumb	0,6
Ser	121	Gumb	0,6
